loan_amnt,int_rate,term_in_months,grade,job_title,home_ownership,annual_inc,loan_status,purpose,did_default
4525,0.1825,36,D,Executive Assistant,RENT,50000.0,Fully Paid,debt_consolidation,False
24000,0.0739,36,A,Nurse,MORTGAGE,92000.0,Fully Paid,credit_card,False
35000,0.2614,36,F,Nurse,RENT,123000.0,Charged Off,debt_consolidation,True
16000,0.0916,36,B,Nurse,MORTGAGE,130000.0,Fully Paid,home_improvement,False
6950,0.0532,36,A,Owner,MORTGAGE,80000.0,Fully Paid,home_improvement,False
12000,0.0739,36,A,Project Manager,OWN,105000.0,Fully Paid,debt_consolidation,False
18000,0.0739,36,A,Teacher,RENT,72000.0,Fully Paid,debt_consolidation,False
20000,0.0916,36,B,Office Manager,RENT,55000.0,Charged Off,credit_card,True
35000,0.1199,36,C,Police Officer,MORTGAGE,80000.0,Charged Off,debt_consolidation,True
10000,0.1147,36,B,Truck Driver,MORTGAGE,85000.0,Fully Paid,debt_consolidation,False
30800,0.1075,60,B,Manager,OWN,155000.0,Fully Paid,home_improvement,False
20000,0.0649,36,A,Teacher,MORTGAGE,70000.0,Fully Paid,credit_card,False
18000,0.0649,36,A,Consultant,OWN,70000.0,Fully Paid,credit_card,False
40000,0.0739,36,A,Director,RENT,130000.0,Fully Paid,debt_consolidation,False
14000,0.0975,36,B,Software Engineer,RENT,120000.0,Fully Paid,major_purchase,False
16000,0.0739,36,A,Driver,MORTGAGE,89000.0,Fully Paid,debt_consolidation,False
14400,0.0916,36,B,Store Manager,MORTGAGE,50400.0,Fully Paid,credit_card,False
14000,0.0789,36,A,Analyst,RENT,49000.0,Fully Paid,debt_consolidation,False
8400,0.0789,36,A,Paralegal,RENT,42000.0,Fully Paid,other,False
8000,0.0839,36,B,Electrician,RENT,35360.0,Fully Paid,debt_consolidation,False
20000,0.0532,36,A,Consultant,MORTGAGE,80000.0,Fully Paid,house,False
10500,0.1531,36,C,Administrative Assistant,RENT,30000.0,Fully Paid,credit_card,False
12000,0.1075,36,B,Sales,MORTGAGE,70000.0,Fully Paid,debt_consolidation,False
15000,0.0739,36,A,Engineer,MORTGAGE,108000.0,Fully Paid,debt_consolidation,False
15000,0.1075,36,B,Manager,MORTGAGE,65000.0,Fully Paid,debt_consolidation,False
7500,0.0697,36,A,Supervisor,RENT,40000.0,Fully Paid,debt_consolidation,False
12500,0.0739,60,A,Project Manager,MORTGAGE,53500.0,Fully Paid,home_improvement,False
28000,0.1075,36,B,Manager,OWN,100000.0,Fully Paid,credit_card,False
10200,0.1367,36,C,Owner,RENT,30000.0,Fully Paid,car,False
8000,0.1075,36,B,Owner,OWN,65000.0,Fully Paid,debt_consolidation,False
30000,0.0739,36,A,Director,MORTGAGE,117000.0,Fully Paid,debt_consolidation,False
5000,0.0789,36,A,Nurse,MORTGAGE,69000.0,Fully Paid,major_purchase,False
8000,0.1075,36,B,Vice President,MORTGAGE,105000.0,Fully Paid,credit_card,False
24000,0.0975,60,B,Owner,MORTGAGE,100000.0,Fully Paid,small_business,False
6500,0.0649,36,A,Server,RENT,50000.0,Fully Paid,debt_consolidation,False
30000,0.1446,36,C,Sales,RENT,100000.0,Fully Paid,debt_consolidation,False
18600,0.1147,36,B,Teacher,MORTGAGE,60000.0,Fully Paid,debt_consolidation,False
12000,0.0916,36,B,Director,MORTGAGE,132500.0,Fully Paid,credit_card,False
12000,0.1147,36,B,Truck Driver,RENT,75000.0,Fully Paid,debt_consolidation,False
12000,0.0739,36,A,Teacher,MORTGAGE,50100.0,Fully Paid,other,False
10400,0.1075,36,B,Manager,MORTGAGE,35000.0,Fully Paid,credit_card,False
9000,0.1075,36,B,Supervisor,MORTGAGE,45000.0,Charged Off,credit_card,True
8000,0.1075,36,B,Driver,RENT,50000.0,Fully Paid,debt_consolidation,False
6050,0.0975,36,B,Administrative Assistant,OWN,33000.0,Charged Off,debt_consolidation,True
9000,0.0916,36,B,Sales Manager,RENT,36500.0,Fully Paid,debt_consolidation,False
7000,0.0649,36,A,Controller,OWN,70000.0,Fully Paid,debt_consolidation,False
24000,0.0789,60,A,Teacher,OWN,185000.0,Charged Off,debt_consolidation,True
30000,0.1727,36,D,General Manager,MORTGAGE,280000.0,Charged Off,home_improvement,True
28000,0.1727,36,D,Account Manager,MORTGAGE,65000.0,Charged Off,credit_card,True
10000,0.0916,36,B,Server,RENT,35000.0,Fully Paid,debt_consolidation,False
10000,0.0739,36,A,Manager,RENT,50000.0,Fully Paid,debt_consolidation,False
10000,0.1075,36,B,Nurse,MORTGAGE,62000.0,Fully Paid,home_improvement,False
16000,0.0975,36,B,Executive Assistant,RENT,100000.0,Fully Paid,debt_consolidation,False
2000,0.0739,36,A,Supervisor,MORTGAGE,86000.0,Fully Paid,other,False
11875,0.1446,36,C,Sales,MORTGAGE,130000.0,Charged Off,debt_consolidation,True
6000,0.0916,36,B,Store Manager,MORTGAGE,100000.0,Charged Off,small_business,True
15600,0.0916,36,B,Owner,OWN,77000.0,Fully Paid,debt_consolidation,False
15000,0.1075,36,B,Driver,RENT,55000.0,Charged Off,debt_consolidation,True
10000,0.0739,36,A,Mechanic,MORTGAGE,62000.0,Fully Paid,debt_consolidation,False
20000,0.1147,36,B,Nurse,RENT,80000.0,Fully Paid,debt_consolidation,False
16000,0.0916,60,B,Director,MORTGAGE,104000.0,Fully Paid,credit_card,False
24000,0.0975,36,B,Account Manager,RENT,85000.0,Charged Off,debt_consolidation,True
14000,0.1147,36,B,Manager,RENT,62000.0,Charged Off,vacation,True
15600,0.0649,36,A,Manager,MORTGAGE,62000.0,Fully Paid,debt_consolidation,False
40000,0.1075,60,B,Manager,MORTGAGE,250000.0,Fully Paid,home_improvement,False
10000,0.0739,36,A,Nurse,RENT,58000.0,Fully Paid,debt_consolidation,False
16000,0.0649,36,A,Teacher,OWN,77000.0,Charged Off,major_purchase,True
7200,0.0697,36,A,Office Manager,MORTGAGE,45000.0,Fully Paid,debt_consolidation,False
9800,0.0789,36,A,Vice President,MORTGAGE,145000.0,Fully Paid,medical,False
8000,0.0975,36,B,Nurse,MORTGAGE,85000.0,Fully Paid,debt_consolidation,False
24000,0.0532,36,A,Sales Manager,OWN,110000.0,Fully Paid,debt_consolidation,False
6000,0.1147,36,B,Server,RENT,23000.0,Fully Paid,debt_consolidation,False
5000,0.0532,36,A,Nurse,MORTGAGE,100000.0,Fully Paid,home_improvement,False
10000,0.0789,36,A,Technician,RENT,55000.0,Fully Paid,debt_consolidation,False
7000,0.1075,36,B,Manager,RENT,22000.0,Fully Paid,credit_card,False
18900,0.2332,36,E,Nurse,RENT,43000.0,Charged Off,medical,True
16000,0.0697,36,A,Driver,RENT,100000.0,Fully Paid,credit_card,False
11000,0.0532,36,A,Project Manager,MORTGAGE,101000.0,Fully Paid,major_purchase,False
7000,0.1075,36,B,Nurse,MORTGAGE,80000.0,Fully Paid,car,False
24000,0.1446,60,C,Supervisor,RENT,71000.0,Charged Off,other,True
6000,0.0975,36,B,Accountant,RENT,70000.0,Fully Paid,debt_consolidation,False
4700,0.0739,36,A,Teacher,RENT,45000.0,Fully Paid,credit_card,False
17500,0.0697,36,A,Software Engineer,RENT,130000.0,Fully Paid,credit_card,False
35000,0.0789,36,A,Director,OWN,131475.0,Fully Paid,home_improvement,False
16000,0.0532,36,A,Driver,RENT,85000.0,Fully Paid,debt_consolidation,False
8000,0.0532,36,A,Police Officer,MORTGAGE,80000.0,Fully Paid,home_improvement,False
19200,0.0739,36,A,Supervisor,OWN,150000.0,Fully Paid,debt_consolidation,False
30000,0.1299,36,C,Teacher,MORTGAGE,93000.0,Fully Paid,debt_consolidation,False
9600,0.0975,36,B,Administrative Assistant,OWN,40000.0,Fully Paid,debt_consolidation,False
10000,0.0839,36,B,Analyst,RENT,96000.0,Fully Paid,credit_card,False
18000,0.0697,36,A,Vice President,MORTGAGE,98500.0,Fully Paid,home_improvement,False
28000,0.0532,36,A,Nurse,MORTGAGE,110000.0,Fully Paid,credit_card,False
24000,0.0789,60,A,Owner,RENT,105000.0,Charged Off,debt_consolidation,True
12000,0.0532,36,A,Teacher,MORTGAGE,60000.0,Fully Paid,debt_consolidation,False
10000,0.0739,36,A,Electrician,MORTGAGE,90000.0,Fully Paid,other,False
8000,0.0975,36,B,Teacher,RENT,54000.0,Fully Paid,debt_consolidation,False
10000,0.0532,36,A,Engineer,OWN,114000.0,Fully Paid,debt_consolidation,False
9000,0.0975,36,B,Manager,OWN,72000.0,Fully Paid,credit_card,False
28800,0.0789,36,A,Program Manager,RENT,145000.0,Fully Paid,debt_consolidation,False
5000,0.0649,36,A,Attorney,MORTGAGE,78000.0,Fully Paid,debt_consolidation,False
15000,0.0739,36,A,Consultant,MORTGAGE,140000.0,Fully Paid,debt_consolidation,False
8000,0.1629,36,D,Driver,RENT,75000.0,Fully Paid,debt_consolidation,False
6000,0.0739,36,A,President,MORTGAGE,125000.0,Fully Paid,home_improvement,False
10000,0.1075,36,B,Engineer,RENT,77000.0,Fully Paid,debt_consolidation,False
5000,0.0739,36,A,Manager,RENT,50000.0,Charged Off,debt_consolidation,True
5000,0.0916,36,B,Electrician,RENT,60000.0,Fully Paid,debt_consolidation,False
24000,0.0975,36,B,Accountant,OWN,55000.0,Fully Paid,home_improvement,False
8000,0.1147,36,B,Driver,RENT,31200.0,Fully Paid,debt_consolidation,False
7600,0.0649,36,A,Engineer,OWN,96000.0,Fully Paid,debt_consolidation,False
7200,0.0975,36,B,Nurse,MORTGAGE,52603.0,Fully Paid,medical,False
10000,0.1199,36,C,Driver,RENT,36000.0,Fully Paid,debt_consolidation,False
15000,0.0697,36,A,Vice President,MORTGAGE,98000.0,Fully Paid,home_improvement,False
9000,0.0916,36,B,Vice President,RENT,50000.0,Fully Paid,debt_consolidation,False
10000,0.0649,36,A,Vice President,OWN,213000.0,Fully Paid,debt_consolidation,False
7000,0.0839,36,B,Sales,RENT,75000.0,Fully Paid,credit_card,False
14000,0.0739,60,A,Owner,MORTGAGE,50000.0,Fully Paid,home_improvement,False
17125,0.0916,36,B,Owner,MORTGAGE,50000.0,Fully Paid,home_improvement,False
5000,0.0649,36,A,Supervisor,MORTGAGE,50000.0,Fully Paid,car,False
14500,0.0916,36,B,Manager,MORTGAGE,60000.0,Fully Paid,credit_card,False
20000,0.0532,36,A,Teacher,MORTGAGE,95000.0,Fully Paid,home_improvement,False
4000,0.0739,36,A,Nurse,MORTGAGE,90000.0,Fully Paid,debt_consolidation,False
1800,0.1075,36,B,Manager,OWN,41000.0,Fully Paid,medical,False
8000,0.1199,36,C,Administrator,RENT,108000.0,Fully Paid,credit_card,False
15000,0.1147,36,B,Assistant Manager,MORTGAGE,67000.0,Charged Off,debt_consolidation,True
11000,0.1075,60,B,Teacher,MORTGAGE,53000.0,Charged Off,debt_consolidation,True
3000,0.0649,36,A,Nurse,MORTGAGE,121000.0,Fully Paid,other,False
20000,0.0739,60,A,General Manager,MORTGAGE,100000.0,Charged Off,home_improvement,True
8500,0.1147,36,B,Teacher,MORTGAGE,49086.0,Fully Paid,debt_consolidation,False
6000,0.1075,36,B,Manager,RENT,89000.0,Fully Paid,credit_card,False
24000,0.1147,36,B,Nurse,MORTGAGE,98020.0,Charged Off,debt_consolidation,True
28800,0.0839,60,B,Driver,OWN,60000.0,Charged Off,debt_consolidation,True
13000,0.1147,36,B,Teacher,RENT,55000.0,Fully Paid,debt_consolidation,False
4800,0.1199,36,C,Server,RENT,35000.0,Charged Off,debt_consolidation,True
9000,0.1075,36,B,Branch Manager,OWN,80000.0,Fully Paid,debt_consolidation,False
24000,0.1075,60,B,Driver,MORTGAGE,85000.0,Fully Paid,debt_consolidation,False
28250,0.1147,36,B,Project Manager,MORTGAGE,108000.0,Fully Paid,debt_consolidation,False
12000,0.0839,36,B,Manager,MORTGAGE,51000.0,Fully Paid,credit_card,False
5000,0.1075,36,B,Server,RENT,14400.0,Fully Paid,credit_card,False
35000,0.1075,36,B,Sales,RENT,300000.0,Fully Paid,credit_card,False
6600,0.06,36,A,Paralegal,RENT,60000.0,Fully Paid,debt_consolidation,False
3500,0.1147,36,B,Administrator,OWN,105000.0,Fully Paid,debt_consolidation,False
24000,0.0839,36,B,Controller,MORTGAGE,87670.0,Fully Paid,credit_card,False
35000,0.0916,36,B,Controller,MORTGAGE,127000.0,Charged Off,credit_card,True
10550,0.1367,36,C,President,MORTGAGE,70000.0,Charged Off,credit_card,True
15000,0.0739,36,A,Accountant,MORTGAGE,59000.0,Fully Paid,debt_consolidation,False
18000,0.0789,36,A,Manager,MORTGAGE,90000.0,Charged Off,debt_consolidation,True
11200,0.0649,36,A,Teacher,MORTGAGE,49000.0,Fully Paid,debt_consolidation,False
11200,0.0975,36,B,Truck Driver,RENT,55000.0,Fully Paid,debt_consolidation,False
12000,0.0649,36,A,Manager,MORTGAGE,55000.0,Fully Paid,credit_card,False
30000,0.0697,36,A,Analyst,MORTGAGE,100000.0,Fully Paid,credit_card,False
24000,0.0739,36,A,Controller,MORTGAGE,150000.0,Fully Paid,debt_consolidation,False
16000,0.0697,36,A,Police Officer,MORTGAGE,72000.0,Fully Paid,debt_consolidation,False
4000,0.0697,36,A,Account Manager,MORTGAGE,65000.0,Fully Paid,major_purchase,False
28000,0.0975,60,B,Controller,MORTGAGE,105000.0,Charged Off,debt_consolidation,True
10000,0.0916,36,B,Owner,RENT,50000.0,Fully Paid,debt_consolidation,False
10000,0.0532,36,A,Supervisor,OWN,65000.0,Fully Paid,other,False
12000,0.0975,36,B,Owner,RENT,120000.0,Fully Paid,debt_consolidation,False
16000,0.0916,36,B,Teacher,MORTGAGE,62000.0,Fully Paid,debt_consolidation,False
18075,0.1075,36,B,Driver,RENT,102000.0,Fully Paid,credit_card,False
16000,0.0739,36,A,Director,MORTGAGE,194100.0,Fully Paid,debt_consolidation,False
11200,0.0839,36,B,Manager,RENT,86500.0,Fully Paid,debt_consolidation,False
20000,0.0839,36,B,Driver,MORTGAGE,74000.0,Fully Paid,debt_consolidation,False
40000,0.0975,36,B,Executive Assistant,MORTGAGE,120000.0,Fully Paid,debt_consolidation,False
5000,0.0839,36,B,Nurse,MORTGAGE,54718.0,Fully Paid,debt_consolidation,False
13575,0.0789,36,A,Teacher,OWN,55000.0,Fully Paid,debt_consolidation,False
17500,0.0739,36,A,Electrician,MORTGAGE,80000.0,Fully Paid,debt_consolidation,False
2000,0.1147,36,B,Owner,MORTGAGE,40000.0,Charged Off,vacation,True
20000,0.1147,60,B,Manager,MORTGAGE,70000.0,Fully Paid,debt_consolidation,False
16000,0.0649,36,A,Nurse,MORTGAGE,78000.0,Fully Paid,debt_consolidation,False
35000,0.1531,36,C,Manager,OWN,77000.0,Fully Paid,debt_consolidation,False
10000,0.1147,36,B,Nurse,MORTGAGE,120000.0,Fully Paid,debt_consolidation,False
14000,0.1147,36,B,Manager,RENT,37000.0,Charged Off,credit_card,True
15000,0.0649,36,A,Sales,MORTGAGE,75000.0,Fully Paid,credit_card,False
12000,0.0916,36,B,Teacher,MORTGAGE,65000.0,Fully Paid,credit_card,False
20000,0.0789,36,A,Administrative Assistant,OWN,44000.0,Fully Paid,car,False
30000,0.0739,36,A,Manager,MORTGAGE,150000.0,Fully Paid,credit_card,False
8000,0.1147,36,B,Accountant,RENT,36000.0,Charged Off,debt_consolidation,True
10000,0.0697,36,A,Teacher,MORTGAGE,48000.0,Fully Paid,debt_consolidation,False
18000,0.0739,60,A,Project Manager,RENT,90000.0,Fully Paid,debt_consolidation,False
7000,0.0739,36,A,Executive Assistant,RENT,75000.0,Fully Paid,credit_card,False
20000,0.0839,60,B,Store Manager,MORTGAGE,72000.0,Fully Paid,debt_consolidation,False
11600,0.0739,36,A,Teacher,MORTGAGE,44900.0,Charged Off,debt_consolidation,True
16000,0.1075,36,B,Branch Manager,RENT,70000.0,Fully Paid,credit_card,False
12000,0.0739,60,A,Director,MORTGAGE,75000.0,Fully Paid,car,False
20000,0.1147,36,B,Server,RENT,58000.0,Charged Off,small_business,True
8000,0.1446,36,C,Project Manager,RENT,110000.0,Fully Paid,credit_card,False
5000,0.0739,36,A,Teacher,OWN,53000.0,Fully Paid,major_purchase,False
8400,0.2098999999999999,36,E,President,MORTGAGE,24000.0,Fully Paid,other,False
15000,0.0697,36,A,Store Manager,MORTGAGE,68000.0,Charged Off,debt_consolidation,True
4000,0.0739,36,A,Teacher,MORTGAGE,109862.0,Fully Paid,car,False
10000,0.0975,36,B,Teacher,RENT,45000.0,Fully Paid,credit_card,False
10000,0.0649,36,A,Driver,RENT,60000.0,Fully Paid,credit_card,False
15700,0.0975,36,B,CEO,MORTGAGE,150000.0,Fully Paid,debt_consolidation,False
2500,0.0916,36,B,Manager,MORTGAGE,42000.0,Fully Paid,debt_consolidation,False
30000,0.0916,36,B,Manager,MORTGAGE,95000.0,Fully Paid,debt_consolidation,False
9500,0.0975,36,B,Nurse,MORTGAGE,76000.0,Fully Paid,debt_consolidation,False
17000,0.0975,36,B,Nurse,MORTGAGE,70000.0,Fully Paid,debt_consolidation,False
7500,0.1075,36,B,Manager,OWN,61000.0,Charged Off,debt_consolidation,True
10200,0.1075,36,B,Accountant,RENT,42000.0,Fully Paid,credit_card,False
8000,0.0916,36,B,Administrative Assistant,RENT,42000.0,Fully Paid,debt_consolidation,False
15000,0.0649,36,A,General Manager,RENT,110000.0,Fully Paid,credit_card,False
3600,0.0916,36,B,Teacher,MORTGAGE,51000.0,Fully Paid,major_purchase,False
11200,0.0839,36,B,Manager,RENT,160000.0,Charged Off,credit_card,True
16000,0.0975,36,B,Manager,OWN,55000.0,Charged Off,credit_card,True
6000,0.0975,36,B,Supervisor,RENT,36000.0,Charged Off,debt_consolidation,True
16800,0.1367,36,C,Nurse,MORTGAGE,80000.0,Fully Paid,debt_consolidation,False
11100,0.1629,36,D,Manager,MORTGAGE,70000.0,Charged Off,debt_consolidation,True
20000,0.1075,36,B,Foreman,MORTGAGE,65000.0,Fully Paid,credit_card,False
30000,0.1446,36,C,Manager,RENT,92000.0,Fully Paid,debt_consolidation,False
20000,0.1075,60,B,Supervisor,MORTGAGE,120000.0,Fully Paid,debt_consolidation,False
16000,0.1147,36,B,Nurse,MORTGAGE,62000.0,Fully Paid,debt_consolidation,False
12500,0.0916,36,B,General Manager,RENT,91000.0,Fully Paid,debt_consolidation,False
20000,0.1075,36,B,Owner,MORTGAGE,170000.0,Charged Off,home_improvement,True
25000,0.1147,36,B,Nurse,RENT,50000.0,Fully Paid,debt_consolidation,False
9000,0.0739,36,A,Operations Manager,RENT,60000.0,Charged Off,credit_card,True
31475,0.0839,36,B,Director,MORTGAGE,210000.0,Fully Paid,other,False
40000,0.0739,36,A,Director,MORTGAGE,160000.0,Fully Paid,credit_card,False
15000,0.1629,36,D,Engineer,OWN,108000.0,Fully Paid,debt_consolidation,False
21800,0.1367,36,C,Nurse,MORTGAGE,100000.0,Fully Paid,small_business,False
25000,0.0739,60,A,Administrator,OWN,90000.0,Fully Paid,debt_consolidation,False
14000,0.1147,36,B,Software Engineer,MORTGAGE,160000.0,Fully Paid,debt_consolidation,False
10000,0.0916,36,B,Manager,RENT,125000.0,Charged Off,debt_consolidation,True
21000,0.1147,36,B,Vice President,MORTGAGE,240000.0,Fully Paid,home_improvement,False
6000,0.0739,36,A,Owner,MORTGAGE,35000.0,Charged Off,major_purchase,True
10000,0.1147,36,B,Paralegal,OWN,60000.0,Fully Paid,debt_consolidation,False
12000,0.0975,36,B,Teacher,RENT,85000.0,Charged Off,debt_consolidation,True
24000,0.0839,60,B,Teacher,MORTGAGE,102000.0,Charged Off,debt_consolidation,True
28000,0.1446,36,C,CEO,RENT,80000.0,Fully Paid,credit_card,False
12100,0.0532,36,A,Manager,RENT,132000.0,Fully Paid,debt_consolidation,False
20000,0.1199,36,C,Analyst,OWN,65000.0,Charged Off,debt_consolidation,True
10000,0.0739,60,A,Supervisor,MORTGAGE,75650.0,Fully Paid,home_improvement,False
20400,0.0839,60,B,Manager,MORTGAGE,65000.0,Fully Paid,debt_consolidation,False
6000,0.1147,36,B,Store Manager,RENT,75000.0,Fully Paid,credit_card,False
8000,0.0839,36,B,Teacher,RENT,85000.0,Charged Off,debt_consolidation,True
8400,0.0697,36,A,Technician,RENT,90000.0,Fully Paid,credit_card,False
12000,0.0916,36,B,Nurse,RENT,100000.0,Fully Paid,credit_card,False
15000,0.0839,60,B,Teacher,RENT,39175.0,Fully Paid,debt_consolidation,False
4000,0.0739,36,A,General Manager,MORTGAGE,73132.0,Fully Paid,moving,False
6000,0.0975,36,B,Engineer,MORTGAGE,101600.0,Fully Paid,home_improvement,False
10000,0.1147,36,B,Teacher,OWN,47005.0,Fully Paid,vacation,False
10000,0.0739,36,A,Operations Manager,MORTGAGE,75000.0,Fully Paid,major_purchase,False
8000,0.0839,36,B,Branch Manager,MORTGAGE,60000.0,Fully Paid,debt_consolidation,False
35000,0.0916,36,B,Nurse,MORTGAGE,145000.0,Fully Paid,debt_consolidation,False
8000,0.1367,36,C,Administrator,RENT,140000.0,Fully Paid,debt_consolidation,False
18800,0.0975,36,B,Attorney,MORTGAGE,103200.0,Fully Paid,debt_consolidation,False
12500,0.0975,36,B,Sales Manager,MORTGAGE,130000.0,Fully Paid,debt_consolidation,False
31250,0.0789,60,A,Sales,MORTGAGE,120000.0,Fully Paid,debt_consolidation,False
8000,0.0916,36,B,Manager,OWN,62000.0,Fully Paid,other,False
5000,0.0789,36,A,Manager,MORTGAGE,51000.0,Fully Paid,car,False
3025,0.0916,36,B,Administrative Assistant,MORTGAGE,28000.0,Fully Paid,debt_consolidation,False
12000,0.1147,36,B,Electrician,MORTGAGE,65000.0,Fully Paid,debt_consolidation,False
10000,0.0739,60,A,Sales Manager,OWN,150000.0,Fully Paid,credit_card,False
18000,0.0739,36,A,Nurse,OWN,72008.0,Fully Paid,moving,False
12000,0.1075,36,B,Truck Driver,MORTGAGE,125975.0,Fully Paid,debt_consolidation,False
20000,0.1629,36,D,Driver,RENT,80000.0,Charged Off,debt_consolidation,True
25000,0.0739,36,A,Nurse,MORTGAGE,85000.0,Fully Paid,debt_consolidation,False
12800,0.0532,36,A,Controller,MORTGAGE,165000.0,Fully Paid,other,False
10000,0.0739,36,A,Supervisor,RENT,35000.0,Fully Paid,debt_consolidation,False
16000,0.1075,36,B,Manager,RENT,47000.0,Fully Paid,debt_consolidation,False
17000,0.0649,36,A,Police Officer,OWN,52278.0,Fully Paid,debt_consolidation,False
5000,0.1075,36,B,Sales,MORTGAGE,101000.0,Fully Paid,home_improvement,False
25000,0.0532,36,A,Software Engineer,MORTGAGE,170000.0,Fully Paid,home_improvement,False
14000,0.0916,36,B,Foreman,MORTGAGE,75000.0,Fully Paid,debt_consolidation,False
24000,0.0649,36,A,Engineer,MORTGAGE,189644.0,Fully Paid,debt_consolidation,False
15000,0.0697,36,A,Truck Driver,MORTGAGE,40000.0,Fully Paid,debt_consolidation,False
9150,0.1147,36,B,Engineer,MORTGAGE,57500.0,Fully Paid,debt_consolidation,False
4800,0.0975,36,B,Teacher,RENT,53000.0,Fully Paid,debt_consolidation,False
30000,0.0789,36,A,Manager,MORTGAGE,100000.0,Fully Paid,debt_consolidation,False
20000,0.1727,36,D,Project Manager,MORTGAGE,90480.0,Fully Paid,debt_consolidation,False
7300,0.1199,36,C,Nurse,RENT,62000.0,Fully Paid,debt_consolidation,False
10000,0.0697,36,A,Engineer,RENT,78000.0,Fully Paid,other,False
16000,0.1075,36,B,Manager,OWN,65000.0,Fully Paid,debt_consolidation,False
